image,prediction,label
ISIC_0035526.jpg,benign,benign
ISIC_0035527.jpg,benign,benign
ISIC_0035528.jpg,benign,benign
ISIC_0035529.jpg,benign,benign
ISIC_0035530.jpg,malignant,benign
ISIC_0035531.jpg,benign,benign
ISIC_0035532.jpg,benign,benign
ISIC_0035534.jpg,malignant,benign
ISIC_0035535.jpg,benign,benign
ISIC_0035536.jpg,benign,benign
ISIC_0035537.jpg,benign,benign
ISIC_0035539.jpg,malignant,benign
ISIC_0035540.jpg,benign,benign
ISIC_0035541.jpg,benign,benign
ISIC_0035542.jpg,malignant,benign
ISIC_0035543.jpg,benign,benign
ISIC_0035544.jpg,malignant,benign
ISIC_0035545.jpg,benign,benign
ISIC_0035546.jpg,malignant,benign
ISIC_0035548.jpg,malignant,benign
ISIC_0035550.jpg,benign,malignant
ISIC_0035551.jpg,benign,benign
ISIC_0035554.jpg,benign,benign
ISIC_0035555.jpg,malignant,benign
ISIC_0035557.jpg,benign,benign
ISIC_0035558.jpg,malignant,malignant
ISIC_0035559.jpg,benign,benign
ISIC_0035560.jpg,benign,benign
ISIC_0035561.jpg,benign,malignant
ISIC_0035562.jpg,malignant,malignant
ISIC_0035563.jpg,benign,benign
ISIC_0035565.jpg,benign,benign
ISIC_0035566.jpg,malignant,benign
ISIC_0035567.jpg,benign,benign
ISIC_0035568.jpg,benign,benign
ISIC_0035569.jpg,malignant,benign
ISIC_0035571.jpg,benign,benign
ISIC_0035572.jpg,benign,benign
ISIC_0035573.jpg,benign,benign
ISIC_0035574.jpg,benign,benign
ISIC_0035575.jpg,benign,benign
ISIC_0035576.jpg,benign,benign
ISIC_0035577.jpg,malignant,benign
ISIC_0035578.jpg,benign,benign
ISIC_0035579.jpg,benign,benign
ISIC_0035580.jpg,benign,benign
ISIC_0035581.jpg,malignant,benign
ISIC_0035582.jpg,benign,benign
ISIC_0035583.jpg,benign,benign
ISIC_0035587.jpg,malignant,benign
ISIC_0035591.jpg,benign,benign
ISIC_0035592.jpg,benign,benign
ISIC_0035596.jpg,benign,benign
ISIC_0035597.jpg,benign,benign
ISIC_0035598.jpg,benign,benign
ISIC_0035600.jpg,malignant,benign
ISIC_0035601.jpg,malignant,benign
ISIC_0035602.jpg,benign,malignant
ISIC_0035604.jpg,malignant,benign
ISIC_0035605.jpg,malignant,malignant
ISIC_0035606.jpg,benign,malignant
ISIC_0035609.jpg,benign,benign
ISIC_0035610.jpg,malignant,malignant
ISIC_0035611.jpg,benign,benign
ISIC_0035614.jpg,benign,benign
ISIC_0035615.jpg,benign,benign
ISIC_0035616.jpg,malignant,benign
ISIC_0035617.jpg,benign,benign
ISIC_0035618.jpg,malignant,benign
ISIC_0035621.jpg,malignant,benign
ISIC_0035623.jpg,benign,benign
ISIC_0035628.jpg,benign,benign
ISIC_0035629.jpg,malignant,malignant
ISIC_0035632.jpg,malignant,benign
ISIC_0035636.jpg,malignant,malignant
ISIC_0035637.jpg,malignant,malignant
ISIC_0035638.jpg,benign,benign
ISIC_0035639.jpg,benign,benign
ISIC_0035640.jpg,malignant,malignant
ISIC_0035641.jpg,benign,benign
ISIC_0035644.jpg,malignant,benign
ISIC_0035646.jpg,malignant,benign
ISIC_0035647.jpg,benign,benign
ISIC_0035648.jpg,benign,benign
ISIC_0035649.jpg,benign,benign
ISIC_0035651.jpg,malignant,malignant
ISIC_0035652.jpg,malignant,benign
ISIC_0035653.jpg,malignant,malignant
ISIC_0035654.jpg,benign,benign
ISIC_0035656.jpg,benign,benign
ISIC_0035657.jpg,malignant,benign
ISIC_0035659.jpg,malignant,benign
ISIC_0035662.jpg,benign,benign
ISIC_0035663.jpg,benign,malignant
ISIC_0035665.jpg,benign,benign
ISIC_0035666.jpg,benign,benign
ISIC_0035668.jpg,benign,benign
ISIC_0035670.jpg,malignant,malignant
ISIC_0035671.jpg,benign,benign
ISIC_0035672.jpg,benign,benign
ISIC_0035673.jpg,benign,benign
ISIC_0035674.jpg,malignant,benign
ISIC_0035678.jpg,benign,benign
ISIC_0035680.jpg,benign,malignant
ISIC_0035681.jpg,benign,benign
ISIC_0035682.jpg,benign,malignant
ISIC_0035684.jpg,malignant,benign
ISIC_0035686.jpg,benign,benign
ISIC_0035687.jpg,benign,benign
ISIC_0035688.jpg,benign,benign
ISIC_0035689.jpg,benign,benign
ISIC_0035690.jpg,malignant,malignant
ISIC_0035693.jpg,malignant,benign
ISIC_0035696.jpg,benign,malignant
ISIC_0035697.jpg,malignant,benign
ISIC_0035698.jpg,malignant,malignant
ISIC_0035699.jpg,malignant,benign
ISIC_0035700.jpg,malignant,malignant
ISIC_0035702.jpg,malignant,benign
ISIC_0035703.jpg,benign,benign
ISIC_0035704.jpg,benign,benign
ISIC_0035705.jpg,benign,malignant
ISIC_0035706.jpg,benign,benign
ISIC_0035707.jpg,benign,benign
ISIC_0035708.jpg,malignant,malignant
ISIC_0035709.jpg,benign,benign
ISIC_0035710.jpg,malignant,benign
ISIC_0035711.jpg,malignant,malignant
ISIC_0035712.jpg,benign,benign
ISIC_0035713.jpg,malignant,benign
ISIC_0035714.jpg,malignant,malignant
ISIC_0035716.jpg,benign,benign
ISIC_0035717.jpg,benign,benign
ISIC_0035719.jpg,malignant,malignant
ISIC_0035720.jpg,malignant,malignant
ISIC_0035721.jpg,malignant,malignant
ISIC_0035722.jpg,benign,benign
ISIC_0035725.jpg,benign,benign
ISIC_0035726.jpg,benign,benign
ISIC_0035727.jpg,benign,benign
ISIC_0035728.jpg,benign,benign
ISIC_0035731.jpg,benign,benign
ISIC_0035732.jpg,malignant,malignant
ISIC_0035734.jpg,malignant,benign
ISIC_0035736.jpg,malignant,malignant
ISIC_0035738.jpg,benign,benign
ISIC_0035740.jpg,malignant,benign
ISIC_0035742.jpg,benign,benign
ISIC_0035743.jpg,malignant,benign
ISIC_0035745.jpg,benign,benign
ISIC_0035746.jpg,benign,benign
ISIC_0035747.jpg,malignant,malignant
ISIC_0035748.jpg,malignant,malignant
ISIC_0035749.jpg,malignant,benign
ISIC_0035756.jpg,malignant,malignant
ISIC_0035757.jpg,benign,benign
ISIC_0035758.jpg,benign,benign
ISIC_0035760.jpg,benign,benign
ISIC_0035762.jpg,benign,benign
ISIC_0035764.jpg,malignant,malignant
ISIC_0035766.jpg,benign,malignant
ISIC_0035767.jpg,benign,malignant
ISIC_0035769.jpg,benign,benign
ISIC_0035770.jpg,malignant,benign
ISIC_0035771.jpg,malignant,benign
ISIC_0035773.jpg,malignant,benign
ISIC_0035774.jpg,malignant,benign
ISIC_0035775.jpg,benign,benign
ISIC_0035777.jpg,benign,benign
ISIC_0035779.jpg,malignant,benign
ISIC_0035780.jpg,benign,benign
ISIC_0035781.jpg,benign,benign
ISIC_0035782.jpg,benign,benign
ISIC_0035783.jpg,benign,benign
ISIC_0035784.jpg,malignant,benign
ISIC_0035785.jpg,benign,benign
ISIC_0035786.jpg,benign,benign
ISIC_0035788.jpg,benign,benign
ISIC_0035789.jpg,malignant,malignant
ISIC_0035791.jpg,benign,benign
ISIC_0035792.jpg,benign,benign
ISIC_0035793.jpg,benign,benign
ISIC_0035794.jpg,malignant,malignant
ISIC_0035795.jpg,benign,benign
ISIC_0035796.jpg,benign,benign
ISIC_0035797.jpg,benign,benign
ISIC_0035798.jpg,malignant,benign
ISIC_0035800.jpg,benign,benign
ISIC_0035801.jpg,malignant,benign
ISIC_0035803.jpg,benign,benign
ISIC_0035804.jpg,benign,benign
ISIC_0035806.jpg,benign,benign
ISIC_0035808.jpg,benign,benign
ISIC_0035809.jpg,benign,benign
ISIC_0035811.jpg,benign,benign
ISIC_0035812.jpg,benign,benign
ISIC_0035813.jpg,malignant,benign
ISIC_0035815.jpg,benign,benign
ISIC_0035816.jpg,benign,malignant
ISIC_0035817.jpg,benign,benign
ISIC_0035819.jpg,malignant,malignant
ISIC_0035820.jpg,benign,benign
ISIC_0035822.jpg,malignant,benign
ISIC_0035823.jpg,malignant,malignant
ISIC_0035825.jpg,malignant,malignant
ISIC_0035826.jpg,malignant,malignant
ISIC_0035827.jpg,malignant,malignant
ISIC_0035828.jpg,benign,benign
ISIC_0035830.jpg,malignant,benign
ISIC_0035832.jpg,malignant,benign
ISIC_0035835.jpg,benign,benign
ISIC_0035836.jpg,malignant,benign
ISIC_0035837.jpg,benign,benign
ISIC_0035838.jpg,benign,benign
ISIC_0035839.jpg,malignant,benign
ISIC_0035840.jpg,benign,benign
ISIC_0035841.jpg,malignant,benign
ISIC_0035843.jpg,benign,benign
ISIC_0035845.jpg,malignant,malignant
ISIC_0035846.jpg,malignant,malignant
ISIC_0035849.jpg,malignant,benign
ISIC_0035850.jpg,benign,benign
ISIC_0035851.jpg,malignant,benign
ISIC_0035853.jpg,malignant,malignant
ISIC_0035854.jpg,malignant,malignant
ISIC_0035856.jpg,benign,benign
ISIC_0035857.jpg,benign,benign
ISIC_0035858.jpg,benign,benign
ISIC_0035859.jpg,malignant,benign
ISIC_0035860.jpg,malignant,benign
ISIC_0035861.jpg,malignant,benign
ISIC_0035862.jpg,benign,benign
ISIC_0035864.jpg,benign,benign
ISIC_0035867.jpg,benign,benign
ISIC_0035868.jpg,benign,malignant
ISIC_0035869.jpg,malignant,benign
ISIC_0035870.jpg,benign,benign
ISIC_0035872.jpg,malignant,benign
ISIC_0035874.jpg,benign,benign
ISIC_0035875.jpg,malignant,benign
ISIC_0035877.jpg,benign,malignant
ISIC_0035879.jpg,benign,benign
ISIC_0035880.jpg,benign,benign
ISIC_0035883.jpg,malignant,benign
ISIC_0035884.jpg,malignant,benign
ISIC_0035885.jpg,benign,benign
ISIC_0035886.jpg,benign,benign
ISIC_0035887.jpg,malignant,malignant
ISIC_0035888.jpg,benign,malignant
ISIC_0035889.jpg,malignant,malignant
ISIC_0035891.jpg,benign,benign
ISIC_0035892.jpg,benign,benign
ISIC_0035893.jpg,benign,benign
ISIC_0035894.jpg,benign,malignant
ISIC_0035895.jpg,benign,benign
ISIC_0035896.jpg,malignant,benign
ISIC_0035897.jpg,benign,benign
ISIC_0035898.jpg,benign,benign
ISIC_0035900.jpg,malignant,malignant
ISIC_0035902.jpg,malignant,malignant
ISIC_0035903.jpg,benign,benign
ISIC_0035906.jpg,benign,benign
ISIC_0035907.jpg,benign,benign
ISIC_0035909.jpg,benign,benign
ISIC_0035911.jpg,malignant,malignant
ISIC_0035912.jpg,benign,benign
ISIC_0035913.jpg,benign,malignant
ISIC_0035914.jpg,malignant,malignant
ISIC_0035916.jpg,benign,benign
ISIC_0035920.jpg,malignant,malignant
ISIC_0035921.jpg,benign,benign
ISIC_0035922.jpg,malignant,malignant
ISIC_0035923.jpg,malignant,malignant
ISIC_0035924.jpg,benign,benign
ISIC_0035927.jpg,benign,benign
ISIC_0035928.jpg,benign,benign
ISIC_0035929.jpg,benign,malignant
ISIC_0035930.jpg,malignant,benign
ISIC_0035934.jpg,benign,malignant
ISIC_0035935.jpg,malignant,benign
ISIC_0035936.jpg,benign,benign
ISIC_0035938.jpg,benign,malignant
ISIC_0035939.jpg,benign,benign
ISIC_0035941.jpg,malignant,benign
ISIC_0035943.jpg,benign,benign
ISIC_0035945.jpg,benign,benign
ISIC_0035947.jpg,malignant,benign
ISIC_0035948.jpg,malignant,benign
ISIC_0035951.jpg,benign,benign
ISIC_0035954.jpg,malignant,benign
ISIC_0035956.jpg,malignant,malignant
ISIC_0035958.jpg,benign,benign
ISIC_0035961.jpg,benign,benign
ISIC_0035962.jpg,benign,benign
ISIC_0035963.jpg,benign,benign
ISIC_0035964.jpg,malignant,malignant
ISIC_0035965.jpg,benign,benign
ISIC_0035966.jpg,malignant,benign
ISIC_0035967.jpg,benign,benign
ISIC_0035968.jpg,malignant,malignant
ISIC_0035969.jpg,benign,benign
ISIC_0035970.jpg,benign,benign
ISIC_0035971.jpg,malignant,benign
ISIC_0035972.jpg,benign,benign
ISIC_0035973.jpg,malignant,benign
ISIC_0035974.jpg,benign,benign
ISIC_0035975.jpg,benign,benign
ISIC_0035978.jpg,malignant,benign
ISIC_0035979.jpg,benign,benign
ISIC_0035980.jpg,malignant,benign
ISIC_0035981.jpg,malignant,benign
ISIC_0035983.jpg,benign,benign
ISIC_0035984.jpg,malignant,benign
ISIC_0035985.jpg,benign,benign
ISIC_0035986.jpg,malignant,malignant
ISIC_0035987.jpg,benign,benign
ISIC_0035988.jpg,benign,benign
ISIC_0035989.jpg,malignant,benign
ISIC_0035990.jpg,benign,benign
ISIC_0035991.jpg,malignant,benign
ISIC_0035992.jpg,malignant,malignant
ISIC_0035994.jpg,benign,benign
ISIC_0035995.jpg,benign,benign
ISIC_0035997.jpg,malignant,malignant
ISIC_0035998.jpg,benign,benign
ISIC_0035999.jpg,benign,benign
ISIC_0036001.jpg,benign,benign
ISIC_0036005.jpg,benign,malignant
ISIC_0036010.jpg,benign,benign
ISIC_0036012.jpg,malignant,malignant
ISIC_0036013.jpg,malignant,benign
ISIC_0036014.jpg,benign,benign
ISIC_0036017.jpg,malignant,benign
ISIC_0036020.jpg,benign,benign
ISIC_0036024.jpg,malignant,benign
ISIC_0036026.jpg,malignant,malignant
ISIC_0036027.jpg,benign,benign
ISIC_0036028.jpg,malignant,benign
ISIC_0036029.jpg,benign,malignant
ISIC_0036030.jpg,malignant,benign
ISIC_0036033.jpg,benign,benign
ISIC_0036034.jpg,malignant,malignant
ISIC_0036036.jpg,malignant,benign
ISIC_0036037.jpg,malignant,benign
ISIC_0036038.jpg,benign,benign
ISIC_0036039.jpg,benign,benign
ISIC_0036040.jpg,malignant,benign
ISIC_0036041.jpg,benign,benign
ISIC_0036042.jpg,benign,benign
ISIC_0036044.jpg,benign,benign
ISIC_0036045.jpg,benign,benign
ISIC_0036046.jpg,benign,benign
ISIC_0036047.jpg,benign,benign
ISIC_0036048.jpg,benign,benign
ISIC_0036049.jpg,benign,benign
ISIC_0036051.jpg,malignant,malignant
ISIC_0036052.jpg,benign,benign
ISIC_0036054.jpg,malignant,benign
ISIC_0036055.jpg,benign,benign
ISIC_0036056.jpg,benign,malignant
ISIC_0036057.jpg,malignant,malignant
ISIC_0036058.jpg,benign,benign
ISIC_0036059.jpg,benign,benign
ISIC_0036061.jpg,benign,benign
ISIC_2061976.jpg,benign,benign
ISIC_1645097.jpg,benign,malignant
ISIC_6367358.jpg,benign,malignant
ISIC_6784337.jpg,benign,malignant
ISIC_1105887.jpg,benign,malignant
ISIC_5990594.jpg,benign,malignant
ISIC_6399573.jpg,benign,malignant
ISIC_3832733.jpg,benign,malignant
ISIC_8638329.jpg,benign,benign
ISIC_4843324.jpg,benign,malignant
ISIC_4791649.jpg,benign,benign
ISIC_9941636.jpg,benign,malignant
ISIC_5820839.jpg,benign,benign
ISIC_1246526.jpg,benign,malignant
ISIC_9127831.jpg,benign,malignant
ISIC_6168000.jpg,benign,benign
ISIC_7765155.jpg,benign,benign
ISIC_0905720.jpg,benign,benign
ISIC_4511541.jpg,benign,benign
ISIC_6923107.jpg,benign,benign
ISIC_4840630.jpg,benign,benign
ISIC_1467892.jpg,benign,benign
ISIC_9972649.jpg,benign,malignant
ISIC_3744161.jpg,benign,malignant
ISIC_4335526.jpg,benign,benign
ISIC_9000489.jpg,benign,benign
ISIC_4586629.jpg,benign,malignant
ISIC_7530668.jpg,benign,benign
ISIC_0822843.jpg,benign,benign
ISIC_8866387.jpg,benign,benign
ISIC_4543581.jpg,benign,benign
ISIC_4023678.jpg,benign,malignant
ISIC_6303907.jpg,benign,benign
ISIC_4620217.jpg,benign,malignant
ISIC_0321944.jpg,benign,malignant
ISIC_2411589.jpg,benign,benign
ISIC_7878308.jpg,benign,benign
ISIC_4425681.jpg,benign,malignant
ISIC_0157465.jpg,benign,benign
ISIC_4867539.jpg,benign,malignant
ISIC_5206103.jpg,benign,malignant
ISIC_4064127.jpg,benign,benign
ISIC_8546843.jpg,benign,malignant
ISIC_6149388.jpg,benign,malignant
ISIC_7496552.jpg,benign,benign
ISIC_2358370.jpg,benign,benign
ISIC_9859545.jpg,benign,benign
ISIC_0467830.jpg,benign,malignant
ISIC_0415769.jpg,benign,benign
ISIC_2977188.jpg,benign,benign
ISIC_7611157.jpg,benign,benign
ISIC_7254126.jpg,benign,benign
ISIC_3581982.jpg,benign,malignant
ISIC_1563382.jpg,benign,benign
ISIC_6763419.jpg,benign,benign
ISIC_5672303.jpg,benign,benign
ISIC_6269100.jpg,benign,malignant
ISIC_7660464.jpg,benign,benign
ISIC_3777678.jpg,benign,benign
ISIC_0698589.jpg,benign,benign
ISIC_4272793.jpg,benign,benign
ISIC_6389793.jpg,benign,benign
ISIC_8966407.jpg,benign,malignant
ISIC_9912548.jpg,benign,benign
ISIC_1969370.jpg,benign,benign
ISIC_7140852.jpg,benign,benign
ISIC_0793445.jpg,benign,malignant
ISIC_5668296.jpg,benign,benign
ISIC_6095295.jpg,benign,malignant
ISIC_3159183.jpg,benign,benign
ISIC_9019695.jpg,benign,benign
ISIC_1662809.jpg,benign,malignant
ISIC_9504403.jpg,benign,benign
ISIC_2346081.jpg,benign,malignant
ISIC_8929221.jpg,benign,benign
ISIC_2329180.jpg,benign,benign
ISIC_8662001.jpg,benign,malignant
ISIC_3955939.jpg,benign,benign
ISIC_3721080.jpg,benign,malignant
ISIC_1365846.jpg,benign,benign
ISIC_0328731.jpg,benign,benign
ISIC_5939568.jpg,benign,benign
ISIC_4384129.jpg,benign,malignant
ISIC_0994345.jpg,benign,benign
ISIC_4112120.jpg,benign,benign
ISIC_1376941.jpg,benign,benign
ISIC_1418706.jpg,benign,benign
ISIC_2235682.jpg,benign,malignant
ISIC_0104229.jpg,benign,malignant
ISIC_1396065.jpg,benign,benign
ISIC_4856683.jpg,benign,benign
ISIC_9153490.jpg,benign,benign
ISIC_8039893.jpg,benign,benign
ISIC_1790470.jpg,benign,benign
ISIC_9452490.jpg,benign,malignant
ISIC_7235721.jpg,benign,malignant
ISIC_7474544.jpg,benign,benign
ISIC_6798316.jpg,benign,malignant
ISIC_2581432.jpg,benign,malignant
ISIC_3615873.jpg,benign,benign
ISIC_7417402.jpg,benign,malignant
ISIC_5035285.jpg,benign,benign
ISIC_6242031.jpg,benign,malignant
ISIC_1216673.jpg,benign,benign
ISIC_8568371.jpg,benign,benign
ISIC_8080250.jpg,benign,malignant
ISIC_0967587.jpg,benign,benign
ISIC_9830559.jpg,benign,benign
ISIC_1211710.jpg,benign,malignant
ISIC_2857123.jpg,benign,malignant
ISIC_4853631.jpg,benign,benign
ISIC_2887867.jpg,benign,benign
ISIC_4806646.jpg,benign,benign
ISIC_3190920.jpg,benign,malignant
ISIC_3631780.jpg,benign,malignant
ISIC_7144229.jpg,benign,benign
ISIC_6998510.jpg,benign,benign
ISIC_4527534.jpg,benign,benign
ISIC_6553846.jpg,benign,malignant
ISIC_8321085.jpg,benign,benign
ISIC_0406160.jpg,benign,benign
ISIC_1512054.jpg,benign,benign
ISIC_8336318.jpg,benign,malignant
ISIC_7538059.jpg,benign,malignant
ISIC_7687199.jpg,benign,benign
ISIC_6334282.jpg,benign,malignant
ISIC_7733134.jpg,benign,benign
ISIC_5532418.jpg,benign,benign
ISIC_2266220.jpg,benign,benign
ISIC_9168295.jpg,benign,benign
ISIC_2043443.jpg,benign,malignant
ISIC_5011827.jpg,benign,benign
ISIC_5956582.jpg,benign,malignant
ISIC_0995119.jpg,benign,benign
ISIC_6424909.jpg,benign,malignant
ISIC_5366444.jpg,benign,malignant
ISIC_9413613.jpg,benign,benign
ISIC_7959932.jpg,benign,benign
ISIC_2577098.jpg,benign,malignant
ISIC_1274177.jpg,benign,benign
ISIC_7105211.jpg,benign,malignant
ISIC_1735538.jpg,benign,benign
ISIC_7646845.jpg,benign,benign
ISIC_2364514.jpg,benign,malignant
ISIC_6294286.jpg,benign,malignant
ISIC_9096346.jpg,benign,benign
ISIC_9767196.jpg,benign,benign
ISIC_3229915.jpg,benign,benign
ISIC_9702543.jpg,benign,benign
ISIC_2620684.jpg,benign,malignant
PAT_74_112_729.png,benign,malignant
PAT_1978_4004_82.png,benign,benign
PAT_397_797_638.png,benign,malignant
PAT_572_1086_130.png,benign,malignant
PAT_701_1321_156.png,benign,benign
PAT_2142_4733_13.png,benign,benign
PAT_1708_3157_518.png,benign,benign
PAT_630_1196_710.png,malignant,malignant
PAT_382_776_986.png,benign,malignant
PAT_1089_375_60.png,benign,benign
PAT_1326_1156_783.png,benign,benign
PAT_936_1772_886.png,benign,malignant
PAT_478_916_806.png,benign,malignant
PAT_183_283_495.png,benign,malignant
PAT_885_1687_204.png,benign,malignant
PAT_1252_866_852.png,benign,benign
PAT_1349_1229_828.png,benign,benign
PAT_1881_3717_785.png,benign,benign
PAT_361_1568_456.png,benign,malignant
PAT_837_1583_124.png,benign,malignant
PAT_801_1518_78.png,benign,malignant
PAT_1694_3110_213.png,benign,benign
PAT_715_1339_508.png,malignant,benign
PAT_876_1665_569.png,benign,malignant
PAT_467_904_235.png,benign,malignant
PAT_1451_1562_545.png,benign,benign
PAT_1770_3344_274.png,benign,benign
PAT_456_888_961.png,benign,malignant
PAT_430_847_315.png,malignant,malignant
PAT_1245_844_471.png,benign,benign
PAT_810_1526_67.png,benign,malignant
PAT_858_1632_977.png,benign,malignant
PAT_1971_3984_534.png,benign,benign
PAT_149_221_679.png,benign,malignant
PAT_756_1495_858.png,benign,benign
PAT_8_15_820.png,benign,malignant
PAT_340_714_68.png,benign,malignant
PAT_679_1286_933.png,benign,malignant
PAT_89_135_11.png,benign,malignant
PAT_699_1320_901.png,benign,malignant
PAT_338_709_306.png,benign,malignant
PAT_547_1033_911.png,benign,malignant
PAT_945_1796_583.png,benign,malignant
PAT_962_1823_942.png,benign,malignant
PAT_891_1701_36.png,benign,malignant
PAT_206_312_595.png,benign,malignant
PAT_243_372_640.png,benign,malignant
PAT_164_255_130.png,benign,malignant
PAT_759_1538_566.png,benign,malignant
PAT_456_887_499.png,benign,malignant
PAT_806_1520_708.png,benign,malignant
PAT_904_1736_851.png,benign,malignant
PAT_193_297_295.png,benign,malignant
PAT_204_310_975.png,benign,malignant
PAT_147_219_206.png,malignant,malignant
PAT_1350_1230_925.png,benign,benign
PAT_510_959_174.png,benign,malignant
PAT_494_939_518.png,benign,malignant
PAT_736_1392_562.png,benign,malignant
PAT_142_210_904.png,benign,malignant
PAT_272_420_10.png,malignant,malignant
PAT_705_1326_82.png,benign,malignant
PAT_918_1742_456.png,malignant,malignant
PAT_545_1029_650.png,benign,malignant
PAT_267_412_275.png,benign,malignant
PAT_146_217_187.png,benign,malignant
PAT_435_854_68.png,benign,malignant
PAT_36_49_935.png,benign,malignant
PAT_972_1843_756.png,benign,malignant
PAT_486_929_317.png,benign,malignant
PAT_357_737_77.png,benign,malignant
PAT_419_2768_910.png,benign,benign
PAT_1350_1230_878.png,benign,benign
PAT_319_680_166.png,benign,malignant
PAT_165_256_460.png,benign,malignant
PAT_1946_3924_627.png,benign,benign
PAT_677_1349_851.png,benign,malignant
PAT_325_689_528.png,benign,malignant
PAT_419_833_148.png,benign,malignant
PAT_1008_59_297.png,benign,benign
PAT_288_441_312.png,benign,malignant
PAT_131_197_260.png,malignant,malignant
PAT_216_331_678.png,benign,malignant
PAT_844_1605_308.png,benign,malignant
PAT_551_1047_567.png,benign,malignant
PAT_837_1584_745.png,benign,malignant
PAT_314_672_909.png,benign,malignant
PAT_99_153_636.png,benign,malignant
PAT_689_1306_772.png,benign,malignant
PAT_730_1383_535.png,benign,malignant
PAT_1721_3219_737.png,benign,benign
PAT_482_924_134.png,benign,malignant
PAT_1636_2869_595.png,benign,benign
PAT_527_1360_225.png,benign,malignant
PAT_1364_1246_143.png,benign,benign
PAT_1109_436_141.png,benign,benign
PAT_1186_680_578.png,benign,benign
PAT_406_808_975.png,benign,malignant
PAT_841_1603_667.png,benign,malignant
PAT_311_667_416.png,benign,malignant
PAT_87_133_159.png,benign,benign
PAT_993_1865_559.png,benign,malignant
PAT_601_1147_943.png,benign,malignant
PAT_377_768_643.png,benign,malignant
PAT_242_369_930.png,benign,malignant
PAT_251_382_576.png,benign,malignant
PAT_1731_3237_919.png,benign,benign
PAT_613_1164_827.png,benign,malignant
PAT_789_1483_793.png,benign,malignant
PAT_978_1844_715.png,benign,malignant
PAT_2161_4818_501.png,benign,benign
PAT_324_1465_43.png,benign,malignant
PAT_1658_2933_322.png,benign,benign
PAT_1904_3794_215.png,benign,benign
PAT_1730_3236_201.png,benign,benign
PAT_974_1841_693.png,benign,malignant
PAT_1942_3915_388.png,benign,benign
PAT_315_673_227.png,benign,malignant
PAT_814_1532_545.png,malignant,malignant
PAT_544_3299_671.png,benign,benign
PAT_535_1011_567.png,benign,malignant
PAT_270_417_257.png,benign,malignant
PAT_1801_3461_351.png,benign,benign
PAT_50_76_296.png,benign,malignant
PAT_267_1062_418.png,malignant,malignant
PAT_2162_4820_913.png,benign,benign
PAT_649_1233_229.png,benign,benign
PAT_395_795_43.png,benign,malignant
PAT_275_424_966.png,benign,malignant
PAT_756_1496_599.png,benign,benign
PAT_115_175_283.png,malignant,malignant
PAT_171_265_757.png,benign,malignant
PAT_711_1334_480.png,benign,malignant
PAT_514_968_269.png,benign,malignant
PAT_40_56_499.png,benign,malignant
PAT_720_1362_700.png,benign,malignant
PAT_191_293_314.png,benign,malignant
PAT_1944_3921_281.png,benign,benign
PAT_520_983_221.png,malignant,malignant
PAT_467_904_776.png,benign,malignant
PAT_1494_1707_125.png,benign,benign
PAT_320_681_410.png,benign,malignant
PAT_687_1304_898.png,benign,malignant
PAT_155_240_211.png,malignant,malignant
PAT_158_243_947.png,benign,malignant
PAT_860_1641_440.png,benign,malignant
PAT_683_1296_237.png,benign,malignant
PAT_441_861_415.png,benign,malignant
PAT_1418_1448_307.png,benign,benign
PAT_198_853_778.png,benign,benign
PAT_834_1574_397.png,benign,malignant
PAT_160_248_254.png,benign,malignant
PAT_1331_1173_380.png,benign,benign
PAT_281_1517_293.png,benign,benign
PAT_465_901_627.png,benign,benign
PAT_678_1287_652.png,benign,malignant
PAT_981_1848_486.png,benign,malignant
PAT_894_1679_640.png,benign,malignant
PAT_1569_2456_393.png,benign,benign
PAT_2088_4525_507.png,benign,benign
PAT_950_1804_64.png,benign,malignant
PAT_632_1206_634.png,benign,malignant
PAT_770_1451_136.png,benign,malignant
PAT_523_988_851.png,benign,malignant
PAT_624_1180_803.png,benign,malignant
PAT_645_1223_443.png,benign,malignant
PAT_115_1138_870.png,benign,malignant
PAT_605_1152_536.png,benign,malignant
PAT_682_1292_986.png,benign,malignant
PAT_190_291_366.png,malignant,malignant
PAT_139_207_342.png,benign,malignant
PAT_761_1435_561.png,malignant,malignant
PAT_962_1823_857.png,benign,malignant
PAT_191_294_629.png,malignant,malignant
PAT_191_294_419.png,malignant,malignant
PAT_636_1204_666.png,benign,malignant
PAT_905_1721_327.png,benign,malignant
PAT_161_250_197.png,benign,malignant
PAT_337_706_254.png,benign,malignant
PAT_426_842_458.png,benign,malignant
PAT_924_1757_704.png,malignant,malignant
PAT_935_1781_920.png,benign,malignant
PAT_838_1585_282.png,benign,malignant
PAT_980_1851_351.png,benign,malignant
PAT_423_839_717.png,benign,malignant
PAT_255_388_77.png,benign,malignant
PAT_486_929_274.png,benign,malignant
PAT_178_276_465.png,benign,malignant
PAT_645_1224_768.png,malignant,malignant
PAT_920_1747_19.png,benign,malignant
PAT_271_418_92.png,malignant,malignant
PAT_954_1808_415.png,benign,malignant
PAT_406_1542_754.png,benign,malignant
PAT_887_1688_436.png,benign,malignant
PAT_62_97_868.png,benign,malignant
PAT_1305_4097_251.png,benign,benign
PAT_611_1158_156.png,benign,malignant
PAT_185_285_862.png,malignant,malignant
PAT_856_1626_523.png,benign,malignant
PAT_1273_952_89.png,benign,benign
PAT_1731_3237_197.png,benign,benign
